SAC:SIC:ALT_GEO_FT:POS_LAT_DEG:POS_LONG_DEG:ALT_BARO_FT:TOD:REC_TIME_POSIX:REC_TIME_MS:EMITTER_CATEGORY:DIFFERENTIAL_CORRECTION:GROUND_BIT:SIMULATED_TARGET:TEST_TARGET:FROM_FFT:SELECTED_ALT_CAPABILITY:SPI:LINK_TECHNOLOGY_CDTI:LINK_TECHNOLOGY_MDS:LINK_TECHNOLOGY_UAT:LINK_TECHNOLOGY_VDL:LINK_TECHNOLOGY_OTHER:DESCRIPTOR_ATP:alt_reporting_capability_ft:TARGET_ADDR:CAT:LINE_ID:DS_ID:report_type:TOD_CALCULATED:CALLSIGN:GROUNDSPEED_KT:TRACK_ANGLE_DEG:REC_NUM
8:200:182:48,623289846314094:2,334969175586784:182:7758592:1665593414:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:08RDDBB0:0,027:292,79:127
8:200:103:48,62328411673613:2,334969175586784:103:7759360:1665593420:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:08RDDBB0:0,165296:211,61:128
8:200:83:48,623289846314094:2,334969175586784:83:7759872:1665593424:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:08RDDBB0:0,0241495:173,11:129
8:200:33:48,62328411673613:2,334969175586784:33:7760384:1665593428:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:08RDDBB0:0,164589:37,46000000000001:130
8:200:126:48,56904220220912:2,3584317973242013:126:8024832:1665595494:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:F4XFC226:4,18093:290,89:131
8:200:88:48,651439262821036:2,3737297704716744:88:8123520:1665596265:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:0,030547:30,960000000000008:132
8:200:90:48,65134758957371:2,3737985254071687:90:8130688:1665596321:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:0,0120748:279,89:133
8:200:96:48,65115278392314:2,3744058606707013:96:8131712:1665596329:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:4,74109:315,74:134
8:200:106:48,651169972657016:2,37200516750636:106:8172928:1665596651:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:0,0120748:25,49000000000001:135
8:200:151:48,651169972657016:2,37200516750636:151:8173440:1665596655:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:0,0341526:25,47:136
8:200:173:48,651169972657016:2,37200516750636:173:8173952:1665596659:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:0,0170763:25,460000000000008:137
8:200:137:48,651169972657016:2,37200516750636:137:8174464:1665596663:0:13:N:N:N:N:N:N:N:N:N:N:N:Y:1:0:623615:21:1:18:3:N:5FSCK5S0:0,0767484:25,439999999999998:138
